transactionamount,transactionduration,loginattempts,accountbalance,hour,day_of_week,is_weekend,is_night,amount_zscore,amount_to_mean_ratio,rolling_tx_count_7d,rolling_spend_7d,is_debit,location_freq
132.33,47,1,7457.94,16,4,0,0,-1.051554633967287,0.27280809580134674,1.0,132.33,0,0.021894904458598725
654.49,104,1,164.61,16,0,0,0,0.5050751926307975,1.3492796087132428,1.0,654.49,0,0.023487261146496817
31.39,15,1,998.49,17,0,0,0,-0.5230717397856813,0.249675212768778,1.0,31.39,1,0.026671974522292995
333.67,68,1,9238.08,18,3,0,0,1.153049731971376,2.654002174085956,1.0,333.67,1,0.02786624203821656
12.11,127,1,1730.28,16,1,0,0,-0.6299779921856947,0.09632261314526605,1.0,12.11,1,0.02388535031847134
61.4,20,2,7892.87,16,0,0,0,-0.7071067811865475,0.29490874159462055,1.0,61.4,1,0.023487261146496817
355.0,33,1,185.47,16,1,0,0,0.7071067811865476,1.7050912584053795,1.0,355.0,0,0.02786624203821656
10.15,58,5,7155.04,16,3,0,0,-0.9342131734865147,0.057112311501237904,1.0,10.15,1,0.023487261146496817
119.61,53,1,9899.94,16,1,0,0,-0.3239668646613437,0.6730249831195139,1.0,119.61,1,0.023487261146496817
102.34,78,1,9326.28,16,3,0,0,-0.42024818892053156,0.5758496511366195,1.0,102.34,1,0.023487261146496817
510.7,294,1,5828.48,16,2,0,0,1.8563842126128762,2.873621426963763,1.0,510.7,0,0.021894904458598725
263.92,233,1,4161.71,17,2,0,0,0.48057036196537317,1.4850326356065722,1.0,263.92,0,0.023487261146496817
18.35,78,1,1293.39,16,0,0,0,-0.8884976634155628,0.10325230699977493,1.0,18.35,1,0.021894904458598725
345.86,145,1,1504.64,16,0,0,0,0.9373909589426663,1.9460949808687824,1.0,345.86,1,0.02587579617834395
50.83,48,1,9553.42,16,0,0,0,-0.7074196430369628,0.2860117038037362,1.0,50.83,0,0.026671974522292995
163.22,217,1,1788.27,18,3,0,0,0.1686302157370812,1.085218745844494,1.0,163.22,1,0.025477707006369428
2.51,32,1,4891.56,16,0,0,0,-1.9457694030518629,0.016688512756216637,1.0,2.51,1,0.020302547770700636
154.71,157,1,1523.72,16,0,0,0,0.05666742091476837,1.0286373739100703,1.0,154.71,1,0.023487261146496817
241.45,158,1,1594.04,16,0,0,0,1.1978722179638193,1.605355141429684,1.0,241.45,1,0.016719745222929936
152.42,176,1,9141.79,16,0,0,0,0.026538772249304336,1.0134115993237212,1.0,152.42,1,0.023487261146496817
126.81,290,1,5427.98,16,0,0,0,-0.31040214142865485,0.8431355787314072,1.0,126.81,1,0.026671974522292995
211.7,205,1,12272.78,16,0,0,0,0.8064629176155454,1.4075530480044072,1.0,211.7,0,0.02388535031847134
148.26,57,1,958.7,17,0,0,0,-0.46728784966419173,0.5090751766620655,1.0,148.26,1,0.02587579617834395
61.97,95,1,7014.69,18,0,0,0,-0.7493130328969689,0.21278422162247537,1.0,61.97,1,0.021894904458598725
780.59,145,1,6513.34,17,2,0,0,1.5993824958402936,2.6802845821573027,1.0,780.59,0,0.026671974522292995
398.7,276,1,7987.74,16,0,0,0,0.35123558165828744,1.3690022456169264,1.0,398.7,1,0.016321656050955414
66.65,33,1,3559.96,16,1,0,0,-0.7340171949374209,0.22885377394122938,1.0,66.65,1,0.025079617834394906
504.12,101,1,1107.28,17,4,0,0,0.7071067811865475,1.9034170285067018,1.0,504.12,0,0.020302547770700636
25.58,166,1,6741.41,16,3,0,0,-0.7071067811865477,0.09658297149329807,1.0,25.58,1,0.02587579617834395
189.08,238,1,10790.8,16,0,0,0,-0.5772712724567983,0.6856786434384022,1.0,189.08,1,0.025477707006369428
73.88,131,1,4055.55,17,0,0,0,-1.3445153837104695,0.26791801447656627,1.0,73.88,1,0.02746815286624204
386.52,28,1,5630.61,16,4,0,0,0.737699884886299,1.4016739436313264,1.0,386.52,1,0.02308917197452229
447.83,88,1,13273.08,16,1,0,0,1.146030930554377,1.6240081811456506,1.0,447.83,0,0.02428343949044586
281.47,142,1,4437.48,17,4,0,0,0.03805584072659305,1.020721217308055,2.0,729.3,1,0.026671974522292995
133.56,177,1,783.83,18,1,0,0,-0.524003358321398,0.5797598441645821,1.0,133.56,1,0.02428343949044586
335.48,155,1,3023.16,16,3,0,0,0.5689146456528994,1.4562581051237948,1.0,335.48,1,0.027070063694267517
125.83,138,1,6109.86,17,0,0,0,-0.565842978818235,0.5462053099073777,1.0,125.83,1,0.02746815286624204
97.73,156,1,7885.21,17,0,0,0,-0.7179378476359736,0.4242282836942544,2.0,223.56,1,0.02109872611464968
29.91,43,3,2834.84,16,0,0,0,-1.0850223317362946,0.12983390939624628,1.0,29.91,0,0.026671974522292995
132.48,101,1,9313.05,18,2,0,0,-0.5298489974076315,0.5750717591713376,1.0,132.48,1,0.027070063694267517
518.85,82,1,1806.0,18,0,0,0,1.561428385692355,2.252234165504593,1.0,518.85,1,0.02428343949044586
469.13,139,1,1265.28,17,0,0,0,1.2923124825742782,2.036408623037814,1.0,469.13,0,0.023487261146496817
515.57,56,1,9269.67,17,0,0,0,1.4215506822971686,1.837672336360655,1.0,515.57,1,0.021496815286624203
217.61,45,1,1404.53,17,3,0,0,-0.38074722887946083,0.7756383752263362,1.0,217.61,1,0.02388535031847134
97.63,127,1,12467.31,16,0,0,0,-1.1064812313729901,0.3479875675444474,1.0,97.63,0,0.021894904458598725
377.12,61,1,836.67,17,0,0,0,0.5840955010567189,1.3441879696032164,1.0,377.12,1,0.025079617834394906
194.85,130,4,319.84,16,1,0,0,-0.5184177231014373,0.6945137512653444,1.0,194.85,1,0.02388535031847134
35.98,133,1,11147.34,16,3,0,0,-0.7071067811865476,0.06141084503917117,1.0,35.98,0,0.021894904458598725
1135.8,250,1,13534.3,16,2,0,0,0.7071067811865476,1.9385891549608287,1.0,1135.8,1,0.023487261146496817
270.72,53,1,6263.96,18,0,0,0,1.1521123411012706,2.089856415006948,1.0,270.72,0,0.01910828025477707
50.75,185,1,8271.47,18,0,0,0,-0.6429730227749616,0.3917708815809789,1.0,50.75,1,0.02428343949044586
67.15,14,1,9028.49,17,0,0,0,-0.5091393183263085,0.5183727034120735,1.0,67.15,1,0.02308917197452229
366.21,181,1,10862.99,17,3,0,0,-0.38359906147139405,0.6382656102398572,1.0,366.21,1,0.027070063694267517
1416.69,58,1,3740.73,17,0,0,0,1.5579428569979235,2.4691420424638957,2.0,1782.9,1,0.021894904458598725
757.41,37,1,9532.42,16,4,0,0,0.3394334555733826,1.320086168733159,1.0,757.41,1,0.02746815286624204
319.5,69,1,2366.3,16,4,0,0,-0.4699304747412343,0.5568549806712935,1.0,319.5,0,0.021894904458598725
8.98,56,1,4516.76,16,0,0,0,-1.043846776358678,0.015651197891794102,1.0,8.98,1,0.025079617834394906
1092.73,11,1,1390.98,17,0,0,0,1.8644555209243951,2.9558541093728867,1.0,1092.73,1,0.021496815286624203
69.43,162,1,9281.85,17,0,0,0,-0.774236312560673,0.1878093864117939,1.0,69.43,1,0.021894904458598725
230.66,135,1,618.05,18,0,0,0,-0.35848698752129304,0.6239394076011,1.0,230.66,1,0.025079617834394906
453.54,82,1,12046.3,16,2,0,0,0.21623365730148825,1.2268337766556963,1.0,453.54,1,0.016321656050955414
35.73,87,1,9073.17,16,0,0,0,-0.8611354768218348,0.09665028628105134,1.0,35.73,1,0.025477707006369428
336.01,121,4,9938.2,18,3,0,0,-0.08683040132208271,0.9089130336774717,1.0,336.01,1,0.02388535031847134
199.02,185,1,793.63,17,0,0,0,-0.26448527040064945,0.6860865968008826,1.0,199.02,1,0.025079617834394906
470.62,127,1,12470.62,17,0,0,0,0.5243814047675519,1.622380033094319,1.0,470.62,1,0.026671974522292995
992.17,169,1,6215.96,18,0,0,0,2.0392319733757085,3.4203323221180364,2.0,1462.79,1,0.023487261146496817
195.8,186,1,12027.68,17,1,0,0,-0.27383781345676733,0.6749862107004965,3.0,1658.59,1,0.023487261146496817
17.78,59,1,7599.52,16,1,0,0,-0.7908998367021399,0.0612934362934363,1.0,17.78,0,0.016321656050955414
122.63,153,1,359.06,18,3,0,0,-0.48636128408289875,0.42274544953116383,1.0,122.63,1,0.021894904458598725
32.54,183,4,1544.88,16,1,0,0,-0.7480291735008047,0.11217595146166576,1.0,32.54,1,0.027070063694267517
301.47,291,1,560.73,16,3,0,0,0.13798271597652575,1.042400352687949,1.0,301.47,1,0.02388535031847134
168.11,12,1,10652.13,16,4,0,0,-1.3626390987129264,0.5812781480424956,1.0,168.11,0,0.02308917197452229
382.07,147,1,10156.09,17,0,0,0,1.0449272140566832,1.3210929868692893,1.0,382.07,0,0.02587579617834395
305.18,216,1,4474.2,17,0,0,0,0.1797291686797189,1.0552285124002663,2.0,687.25,1,0.02388535031847134
613.21,157,1,3279.12,17,2,0,0,1.4242029461248855,2.529039974429563,1.0,613.21,1,0.026671974522292995
227.22,220,1,832.82,18,0,0,0,-0.05857309162299761,0.937115283491602,1.0,227.22,1,0.018312101910828025
99.52,127,1,3798.09,17,0,0,0,-0.5491311372210821,0.41044676090610077,1.0,99.52,1,0.023487261146496817
29.92,63,1,7855.01,16,0,0,0,-0.8164987172808057,0.1233979811727345,1.0,29.92,0,0.024681528662420384
381.62,164,1,6009.12,16,4,0,0,0.08551498924667812,1.0895023838752962,1.0,381.62,1,0.021894904458598725
95.78,27,1,271.64,17,3,0,0,-0.694185314621598,0.27344619864675823,1.0,95.78,1,0.02428343949044586
427.83,29,1,3293.06,17,2,0,0,0.21156435617136685,1.2214291832015303,1.0,427.83,1,0.021894904458598725
84.34,248,3,5313.97,16,3,0,0,-0.7253907843817893,0.24078567961857997,1.0,84.34,1,0.025079617834394906
89.5,134,1,8658.95,16,0,0,0,-0.7113155899794653,0.2555171724669541,1.0,89.5,0,0.020302547770700636
256.34,99,1,7471.63,16,0,0,0,-0.2562176376376546,0.7318354412310503,2.0,345.84,1,0.02428343949044586
1116.48,55,1,447.53,17,0,0,0,2.0900299812024627,3.1874839409598312,1.0,1116.48,1,0.023487261146496817
7.82,273,1,2240.49,17,0,0,0,-0.9620210618142321,0.04497199314493404,1.0,7.82,1,0.02428343949044586
371.86,91,1,1329.45,17,0,0,0,1.146864244888242,2.1385275410326305,1.0,371.86,1,0.025477707006369428
143.03,147,1,7981.45,16,0,0,0,-0.17874894248876916,0.8225504065882245,1.0,143.03,1,0.023487261146496817
12.94,158,1,921.23,17,0,0,0,-0.932360879498232,0.07441657177691131,1.0,12.94,1,0.02388535031847134
333.78,98,1,6810.94,17,3,0,0,0.9262666389129913,1.9195334874572996,1.0,333.78,1,0.023487261146496817
607.28,84,1,9679.68,16,0,0,0,1.675096621620862,2.0735715911677666,1.0,607.28,1,0.020302547770700636
91.5,77,1,667.66,16,0,0,0,-1.0728190801080986,0.3124288641019804,1.0,91.5,1,0.02587579617834395
148.77,175,1,2138.42,18,3,0,0,-0.7677023011751861,0.5079786023218757,2.0,240.27,1,0.023487261146496817
320.93,178,1,9451.66,16,3,0,0,0.14951272695629997,1.0958229000682904,1.0,320.93,1,0.02428343949044586
381.52,79,1,5798.92,16,0,0,0,0.47231743510271446,1.3027088549965853,1.0,381.52,1,0.02428343949044586
207.2,133,1,8092.94,16,0,0,0,-0.4564054023965923,0.707489187343501,1.0,207.2,1,0.021496815286624203
148.13,56,1,2189.38,16,4,0,0,-0.5992615990090524,0.3436827158660628,1.0,148.13,1,0.021894904458598725
261.14,162,1,6100.08,18,0,0,0,-0.3598560838964844,0.60588202539164,1.0,261.14,1,0.023487261146496817
1271.9,155,1,2120.8,16,0,0,0,1.781383792708942,2.950989308783132,1.0,1271.9,1,0.025079617834394906
236.81,15,1,813.68,16,3,0,0,-0.4113978605772098,0.549432957160888,1.0,236.81,1,0.027070063694267517
237.06,46,1,1182.77,16,0,0,0,-0.4108682492261953,0.5500129927982775,1.0,237.06,1,0.021894904458598725
150.6,59,1,3240.14,17,0,0,0,-0.665766901454353,0.6028388666949538,1.0,150.6,1,0.025477707006369428
481.53,277,1,6142.54,17,1,0,0,1.55482049900009,1.9275232369164748,1.0,481.53,1,0.02428343949044586
214.73,26,1,5368.42,18,4,0,0,-0.2354454739888968,0.8595457493054942,1.0,214.73,0,0.02746815286624204
102.81,47,1,3228.87,16,0,0,0,-0.9864446032877251,0.4115396008294038,1.0,102.81,1,0.02428343949044586
299.42,53,1,4735.41,17,0,0,0,0.33283647973088337,1.1985525462536726,2.0,402.23,0,0.023487261146496817
393.92,47,1,7318.64,16,1,0,0,0.25275038672681227,1.1710764369622275,1.0,393.92,1,0.025079617834394906
245.93,172,1,7986.63,18,1,0,0,-0.3972464061879052,0.7311200958116385,1.0,245.93,1,0.02388535031847134
446.83,143,1,1623.5,18,0,0,0,0.48513994219081447,1.3283714569654552,1.0,446.83,0,0.025477707006369428
191.62,51,1,1981.67,17,4,0,0,-0.6357849954385187,0.569663045417095,1.0,191.62,1,0.02388535031847134
775.6,158,1,3898.64,17,0,0,0,1.9291526836366666,2.3057648367889514,1.0,775.6,0,0.02428343949044586
104.23,108,1,5009.29,16,1,0,0,-1.0196164687327762,0.3098631626334611,1.0,104.23,0,0.020302547770700636
196.49,65,1,7516.56,17,4,0,0,-0.6143951421950924,0.5841409654211721,1.0,196.49,1,0.027070063694267517
425.34,121,1,3907.54,16,0,0,0,1.5281718276389502,2.0765715624816923,1.0,425.34,0,0.02428343949044586
230.51,56,1,9522.37,18,4,0,0,0.177979016459075,1.12538324838401,2.0,655.8499999999999,0,0.025079617834394906
151.19,96,1,11903.82,16,4,0,0,-0.3717170969874563,0.7381315054582382,1.0,151.19,0,0.02308917197452229
29.22,151,1,1649.43,18,3,0,0,-1.2169822880751193,0.14265627746206574,1.0,29.22,1,0.023487261146496817
187.88,180,1,2154.58,16,3,0,0,-0.11745145903544883,0.9172574062139943,1.0,187.88,1,0.021894904458598725
757.1,203,1,10553.23,17,0,0,0,0.7071067811865474,1.4745493675077175,1.0,757.1,1,0.02428343949044586
269.79,17,1,1292.1,16,1,0,0,-0.7071067811865476,0.5254506324922825,1.0,269.79,1,0.023487261146496817
514.95,142,5,421.93,18,3,0,0,0.0471821548487714,1.0477643827254695,1.0,514.95,1,0.02308917197452229
68.62,157,1,13891.47,16,3,0,0,-0.8498918035602624,0.13962053003713315,1.0,68.62,1,0.02587579617834395
199.47,142,1,6067.44,16,0,0,0,-0.5868977689719039,0.4058599114909202,1.0,199.47,1,0.025079617834394906
1182.86,34,1,7696.16,16,0,0,0,1.389607417683395,2.4067551757464773,1.0,1182.86,1,0.026671974522292995
33.76,227,1,3253.51,17,0,0,0,-0.7071067811865475,0.7523119777158774,1.0,33.76,1,0.02428343949044586
55.99,95,1,932.61,16,0,0,0,0.7071067811865475,1.2476880222841227,1.0,55.99,1,0.018312101910828025
227.14,294,1,341.94,17,0,0,0,-0.7071067811865475,0.7375752950918154,1.0,227.14,1,0.027070063694267517
388.77,30,1,1658.49,16,0,0,0,0.7071067811865475,1.2624247049081847,1.0,388.77,0,0.02388535031847134
421.25,66,1,7174.69,16,3,0,0,-0.3387478016190292,0.8315840730675335,1.0,421.25,1,0.02786624203821656
683.75,106,1,6333.72,18,0,0,0,0.7035429453333248,1.3497818634063525,1.0,683.75,1,0.021894904458598725
388.65,43,1,7896.85,16,1,0,0,-0.46819038581196926,0.767228842724503,2.0,1072.4,1,0.027070063694267517
738.68,124,1,14352.33,16,1,0,0,0.9216497290670116,1.4582184524475386,1.0,738.68,1,0.02388535031847134
711.3,51,1,955.4,18,0,0,0,0.8129338408706098,1.4041679553066744,1.0,711.3,1,0.023487261146496817
95.75,169,1,337.62,16,2,0,0,-1.6311883278399482,0.18901881304739782,1.0,95.75,1,0.02746815286624204
820.62,158,1,6024.8,17,4,0,0,1.5459027936104188,2.7957255445274702,1.0,820.62,0,0.02388535031847134
135.27,131,1,9410.51,16,3,0,0,-0.46414820229334386,0.46084398918894365,1.0,135.27,1,0.02428343949044586
33.03,28,1,935.88,16,3,0,0,-0.7640061052935637,0.11252810647527765,2.0,168.3,1,0.01910828025477707
626.9,146,1,587.11,16,1,0,0,0.9777448029100806,2.1357514365531807,1.0,626.9,1,0.02388535031847134
42.26,171,1,268.77,16,3,0,0,-0.7369356001615995,0.1439732903313725,1.0,42.26,1,0.023487261146496817
103.08,109,1,12002.16,16,1,0,0,-0.558557688771993,0.35117763292375476,1.0,103.08,1,0.02269108280254777
81.15,114,1,1595.26,16,4,0,0,-0.865581893450994,0.34594233583902917,1.0,81.15,1,0.025477707006369428
0.99,133,1,4317.85,16,2,0,0,-1.3178177797312909,0.004220368607278359,1.0,0.99,1,0.02746815286624204
401.37,251,1,8208.54,16,0,0,0,0.9409921522660302,1.711039745356884,2.0,402.36,1,0.02746815286624204
294.77,101,1,2272.17,17,1,0,0,0.3395906368284097,1.2566040953206483,1.0,294.77,1,0.026671974522292995
182.79,14,1,1251.85,16,2,0,0,-0.292163037643492,0.7792335128529406,1.0,182.79,0,0.020302547770700636
446.39,77,1,7863.6,17,1,0,0,1.1949799217313364,1.902959942023219,1.0,446.39,1,0.025079617834394906
490.76,156,1,6414.11,16,3,0,0,0.9510869398497225,1.5514962979823848,1.0,490.76,1,0.021496815286624203
448.33,161,1,922.19,16,0,0,0,0.7197567926533194,1.417357435965528,1.0,448.33,1,0.02428343949044586
405.6,44,1,9754.73,17,1,0,0,0.4867910328205998,1.2822701492820427,1.0,405.6,1,0.026671974522292995
133.07,155,1,1670.99,16,2,0,0,-0.9990540064307721,0.4206895679609502,1.0,133.07,1,0.02109872611464968
103.81,34,1,7044.63,16,2,0,0,-1.1585807588928685,0.3281865488090948,1.0,103.81,1,0.027070063694267517
77.83,146,1,2471.53,16,2,0,0,0.0,1.0,1.0,77.83,0,0.02428343949044586
39.21,245,4,9385.57,16,2,0,0,-0.7071067811865477,0.4463543741817975,1.0,39.21,1,0.025477707006369428
136.48,138,4,4618.53,16,0,0,0,0.7071067811865476,1.5536456258182023,1.0,136.48,1,0.027070063694267517
129.94,235,1,7954.92,16,0,0,0,-0.2794059196562636,0.5253800656161914,1.0,129.94,1,0.021894904458598725
80.43,157,1,5987.67,16,2,0,0,-0.3972514953837447,0.32519869691788733,2.0,210.37,1,0.021496815286624203
9.1,63,1,2791.45,16,3,0,0,-0.5670338608986151,0.03679358624832493,1.0,9.1,0,0.02269108280254777
171.11,171,1,6324.09,16,0,0,0,-0.18141152755970938,0.6918407190055912,1.0,171.11,1,0.02269108280254777
41.51,48,1,609.6,16,2,0,0,-0.48989035232807043,0.1678353588096668,1.0,41.51,1,0.021894904458598725
106.99,152,1,5771.4,17,4,0,0,-0.33403237820899423,0.4325874497481631,1.0,106.99,1,0.02587579617834395
1192.2,103,5,7816.41,16,3,0,0,2.249025534035397,4.8203641236541745,1.0,1192.2,0,0.02388535031847134
97.98,18,1,7460.33,16,0,0,0,-0.34624082244629933,0.5504927353836818,1.0,97.98,1,0.024681528662420384
165.55,115,1,761.78,18,0,0,0,-0.05381909941682099,0.9301293360151922,1.0,165.55,1,0.01950636942675159
577.73,63,1,14977.99,16,4,0,0,1.7299663941201093,3.2459294551256836,1.0,577.73,1,0.023487261146496817
26.06,283,1,12893.63,17,3,0,0,-0.6574879782888342,0.14641601024799702,1.0,26.06,1,0.023487261146496817
22.61,145,1,1111.67,17,3,0,0,-0.672418493968155,0.12703246322744483,2.0,48.67,1,0.02428343949044586
431.31,99,1,342.73,16,0,0,0,-0.34735949702229413,0.742360558900375,1.0,431.31,0,0.02428343949044586
421.56,144,1,8037.87,17,1,0,0,-0.36998492521939325,0.7255790897731146,1.0,421.56,1,0.023487261146496817
870.3,229,1,3688.98,17,0,0,0,0.6713417054643244,1.4979397519440687,1.0,870.3,1,0.023487261146496817
38.15,129,1,1425.47,16,4,0,0,-1.2597095841988564,0.0656628766364084,1.0,38.15,0,0.027070063694267517
1143.67,111,1,7677.76,16,0,0,0,1.30571230097622,1.9684577227460338,1.0,1143.67,1,0.02428343949044586
498.59,32,1,5862.99,16,0,0,0,0.2298973945015144,1.110940285204991,1.0,498.59,0,0.027070063694267517
345.81,135,1,6116.8,16,0,0,0,-0.47553992086183944,0.7705213903743315,1.0,345.81,1,0.023487261146496817
224.19,93,1,8475.47,16,3,0,0,-1.0371008993570032,0.4995320855614973,1.0,224.19,1,0.025079617834394906
726.61,277,1,1008.76,16,4,0,0,1.282743425717328,1.61900623885918,1.0,726.61,1,0.021894904458598725
213.55,15,1,5238.37,16,3,0,0,0.2776208193005649,1.2191014443112407,1.0,213.55,1,0.02428343949044586
353.59,109,5,1822.34,17,4,0,0,1.2905968363628648,2.018553405263458,1.0,353.59,0,0.02308917197452229
83.02,171,1,9009.56,17,0,0,0,-0.6665648384196727,0.47393960152994236,1.0,83.02,0,0.02428343949044586
50.52,140,1,1121.19,16,0,0,0,-0.9016528172437568,0.28840554889535885,1.0,50.52,1,0.02428343949044586
567.71,80,1,13884.24,18,0,0,0,1.061663899359782,1.8600026210602192,1.0,567.71,1,0.025079617834394906
557.41,49,1,2968.75,16,4,0,0,1.0200046431465708,1.8262564707424154,1.0,557.41,0,0.01910828025477707
309.77,137,1,4378.14,16,0,0,0,0.018402875317486453,1.0149072799947578,1.0,309.77,0,0.023487261146496817
54.03,161,1,6736.3,17,1,0,0,-1.0159600551647054,0.17701985453115787,1.0,54.03,0,0.021894904458598725
521.01,73,1,4004.55,17,4,0,0,0.8727816406066795,1.7069982307843523,1.0,521.01,0,0.02428343949044586
1.87,147,1,7287.94,18,4,0,0,-1.2269257642987914,0.006126728261581811,1.0,1.87,1,0.01910828025477707
124.74,33,1,2987.97,16,0,0,0,-0.7299672389670211,0.40868881462551604,1.0,124.74,1,0.02746815286624204
159.32,100,1,304.44,18,0,0,0,-0.4425090104571889,0.5405992331444471,1.0,159.32,1,0.02428343949044586
13.02,42,1,6076.45,16,2,0,0,-0.9206762918656145,0.04417902344677819,1.0,13.02,1,0.027070063694267517
458.94,180,1,5619.95,18,1,0,0,0.536769737701338,1.557259679006481,1.0,458.94,1,0.025079617834394906
74.72,132,1,165.75,18,1,0,0,-0.7190158594466134,0.2535373757252893,1.0,74.72,1,0.021894904458598725
841.28,80,1,1103.64,17,2,0,0,1.7864107382050796,2.85460282990058,1.0,841.28,1,0.026671974522292995
595.91,162,1,1673.76,18,3,0,0,0.984442824061639,2.022021648400122,2.0,1437.19,0,0.023487261146496817
1.21,196,1,7542.74,17,0,0,0,-0.9592761250401429,0.004105731057649893,1.0,1.21,1,0.02428343949044586
213.28,94,1,4835.91,18,0,0,0,-0.26614601315849684,0.7236944793186523,1.0,213.28,1,0.02428343949044586
138.54,93,1,8274.77,17,1,0,0,-0.8194829145226724,0.4222207172124208,1.0,138.54,0,0.023487261146496817
311.28,198,1,135.96,16,0,0,0,-0.07280172788315054,0.9486708882191595,1.0,311.28,1,0.02428343949044586
242.62,234,1,483.02,16,0,0,0,-0.3695895608961733,0.7394195929700993,1.0,242.62,0,0.02269108280254777
623.9,249,1,711.47,17,1,0,0,1.2785209105749213,1.9014256205343538,1.0,623.9,1,0.023487261146496817
230.61,204,1,2561.42,16,0,0,0,-0.4215036575242887,0.7028173783481766,1.0,230.61,1,0.023487261146496817
16.16,124,1,14401.17,16,0,0,0,-1.3484793462752755,0.04924994074023907,1.0,16.16,1,0.021894904458598725
736.73,10,1,3313.07,16,0,0,0,1.766236774234394,2.2452913887101693,1.0,736.73,1,0.025079617834394906
218.59,123,1,6699.23,16,0,0,0,-0.4734609798781561,0.6661846872777759,2.0,955.32,0,0.024681528662420384
434.67,124,1,1298.13,18,1,0,0,0.4605605021704019,1.3247197859876063,1.0,434.67,0,0.021894904458598725
66.9,129,4,5238.71,16,0,0,0,-0.7104566560887314,0.380498458668426,1.0,66.9,0,0.027070063694267517
115.02,175,1,7643.66,16,0,0,0,-0.39658825217593374,0.6541843455312759,1.0,115.02,1,0.023487261146496817
446.1,243,1,1008.44,17,1,0,0,1.7629202924510214,2.5372251481612085,1.0,446.1,1,0.02428343949044586
138.82,53,1,3100.22,16,0,0,0,-0.24134993103868133,0.7895485206629431,1.0,138.82,1,0.02786624203821656
112.27,102,1,7369.89,17,3,0,0,-0.4145254531476751,0.6385435269761462,2.0,251.08999999999997,1,0.02428343949044586
360.02,68,1,6400.59,16,3,0,0,-0.4194887878789884,0.5655164108457927,1.0,360.02,1,0.01950636942675159
